"Id","Prediction"
26480,3366636.449
26481,4768942.03056667
26482,4368343.7022
26483,4542344.71586667
26484,5510722.49086667
26485,4114713.9194
26486,4066964.51353333
26487,4115415.37973334
26488,3819993.5596
26489,5774787.59036667
26490,4640240.34873333
26491,5488977.2343
26492,4705659.64866667
26493,4671352.47016667
26494,3519595.64106667
26495,4502030.23363333
26496,3416018.41466667
26497,4202346.4151
26498,5820003.69666667
26499,4139001.3386
26500,4973544.45686667
26501,4027336.37293333
26502,4156497.89223333
26503,4813509.83613333
26504,2425476.791
26505,4809535.42646667
26506,4194426.90783333
26507,5499814.29963333
26508,4582851.9363
26509,4780571.74216667
26510,4928165.5607
26511,3171657.60656667
26512,3544071.52786667
26513,3755784.41413333
26514,4117490.05076667
26515,4579397.56803333
26516,5259151.9444
26517,4929884.94093333
26518,5120457.62266667
26519,5272119.8816
26520,4081144.29496667
26521,4984595.16223333
26522,4302695.82806667
26523,4016562.84676667
26524,4654642.2392
26525,4826551.79933333
26526,3959106.90543333
26527,3736100.30766667
26528,3485407.28376666
26529,5146488.01353333
26530,3404357.37556666
26531,4266404.70773333
26532,4921454.11536667
26533,5085509.84096667
26534,4664922.66863334
26535,4308856.19643333
26536,5448525.89903333
26537,3954516.79463333
26538,6357235.49236667
26539,3258613.0784
26540,4287174.634
26541,3398203.62356667
26542,5589800.58133333
26543,4093853.53603333
26544,4668359.10683333
26545,4353438.10553333
26546,4977390.9746
26547,5870567.2312
26548,5075156.70253333
26549,4667977.0542
26550,5947909.35130001
26551,4502511.8953
26552,4881494.8272
26553,3950833.49996667
26554,5457563.69993333
26555,4394860.0648
26556,3915478.18653333
26557,4756545.33553333
26558,3956344.24106667
26559,5289851.0713
26560,2694658.71166666
26561,4032011.1619
26562,4833167.30500001
26563,3849890.73553334
26564,4984084.38643333
26565,5600519.16926667
26566,4092386.93013333
26567,4553509.80286667
26568,5557493.45946667
26569,2931509.66916667
26570,4721321.8663
26571,5613372.74186667
26572,4930907.44
26573,4737750.41186667
26574,4219176.21283333
26575,4196253.54246667
26576,2799531.2678
26577,4125233.8941
26578,4027849.65496667
26579,5553880.07146667
26580,3603317.0437
26581,4591599.60126667
26582,4969600.71693333
26583,4201117.46126667
26584,4050039.83173333
26585,4895792.38843334
26586,4296678.528
26587,3380341.6784
26588,4951542.95046667
26589,4371795.69663333
26590,4985188.76593333
26591,4240556.24556667
26592,4387793.50913334
26593,4655418.7455
26594,4149701.7319
26595,4320782.5524
26596,5404005.11433333
26597,3770135.1175
26598,4809702.8998
26599,4482382.003
26600,6276829.10156667
26601,3975106.8591
26602,5228273.55973333
26603,4267839.86326666
26604,4146660.919
26605,4495032.74723333
26606,4083615.66996667
26607,4548075.78633333
26608,4307893.6779
26609,3140603.37503333
26610,3264896.8742
26611,3927810.796
26612,5155462.28403334
26613,3705705.77083333
26614,3747055.27503333
26615,5691788.55956667
26616,2930296.68196667
26617,4416741.63036667
26618,3842371.82653333
26619,3658815.21763333
26620,3394134.37913333
26621,5048345.05736667
26622,4120754.8517
26623,4427306.6208
26624,4835489.26263333
26625,4180363.46613333
26626,4707479.5638
26627,3697048.33883333
26628,4286685.78493333
26629,5876784.85236667
26630,4714858.12356666
26631,4270347.75546667
26632,4869260.28703333
26633,5126661.1284
26634,5421259.33916667
26635,3539088.9946
26636,4001832.9304
26637,3902031.99293333
26638,4543752.71406666
26639,5763583.6189
26640,3459219.94166667
26641,5553358.72473333
26642,3617572.92643333
26643,3667582.9143
26644,5163928.85796667
26645,2761668.8109
26646,4466510.69496667
26647,3634884.8428
26648,4357911.66293333
26649,3882629.50866667
26650,4213201.7424
26651,4611500.30446667
26652,5077710.01943333
26653,3120604.0004
26654,5210231.52926667
26655,5280126.1685
26656,3441162.41433333
26657,4160930.46953333
26658,3636260.28583333
26659,3077232.16096667
26660,5509722.86036667
26661,3155999.7813
26662,3999196.29996666
26663,2473810.78743333
26664,4225530.82013333
26665,4154601.18226667
26666,5472573.00583334
26667,5640308.1096
26668,5488462.27356667
26669,2706349.9569
26670,4999446.69736667
26671,2202281.8876
26672,4003257.84933333
26673,3685159.11263333
26674,4261280.57436667
26675,5016390.4709
26676,4781092.10563333
26677,4056990.46873333
26678,4112060.75826667
26679,4087209.32503333
26680,5285853.8079
26681,4445872.0414
26682,4510180.2384
26683,3168308.3589
26684,4858497.67346667
26685,4109745.73553333
26686,4096149.05713334
26687,3681127.44283333
26688,5101304.16583334
26689,3328212.218
26690,3753812.27726667
26691,6558990.66786666
26692,3470937.77986667
26693,5760162.4561
26694,2911332.6798
26695,3127123.8411
26696,4459204.35833333
26697,3994842.98506667
26698,4074539.8621
26699,4644609.41053333
26700,4880242.3431
26701,4344665.32406667
26702,3553190.4373
26703,4380610.8696
26704,3884437.497
26705,4385816.5108
26706,3739309.37286666
26707,3750209.3467
26708,4733799.73603333
26709,5426382.94116667
26710,4960263.13123333
26711,4513829.0225
26712,4142770.28273333
26713,3995428.02096666
26714,4037369.33373333
26715,4635896.46376667
26716,4786508.71833333
26717,3908003.47973333
26718,4704905.3944
26719,5422997.5147
26720,3380528.7143
26721,4065952.59556667
26722,4292947.59186667
26723,5086619.93096667
26724,2665223.14526666
26725,2727079.24786667
26726,4711545.17553333
26727,3915649.74926667
26728,3484944.75363333
26729,4312268.865
26730,3785287.08373333
26731,4841946.2612
26732,4799671.64756667
26733,3097747.63733333
26734,3834614.61183333
26735,4892139.93296667
26736,3439892.4953
26737,4212120.9802
26738,4620816.96403334
26739,4188758.5905
26740,4525283.232
26741,3141977.10736667
26742,4174971.6482
26743,5108773.38123333
26744,5999695.43803333
26745,4759278.84556666
26746,4674779.87666667
26747,5891589.49086667
26748,3741937.40646666
26749,4978691.9854
26750,3580018.26983333
26751,3761522.99723333
26752,3089323.52113333
26753,5080867.9053
26754,4963347.6237
26755,4119181.8879
26756,3109707.14616667
26757,5565295.96826666
26758,5892309.14356667
26759,5078846.53573333
26760,4394317.20876667
26761,4914342.63476667
26762,4052433.49033333
26763,6528194.29316667
26764,5301491.75073334
26765,3886893.02616667
26766,3792367.319
26767,4415474.32266667
26768,6503507.20596667
26769,5596719.41906667
26770,5268785.486
26771,4677964.51916667
26772,4779743.93406667
26773,6122293.1806
26774,3950780.62216667
26775,4169902.65623333
26776,5413804.15236666
26777,5470308.03453334
26778,4443177.75963333
26779,4297729.9537
26780,3206697.56336667
26781,5640850.77703334
26782,3186700.63746667
26783,3488340.49776667
26784,5263505.99286667
26785,4150994.22186667
26786,4140844.47186666
26787,3409165.70073333
26788,4583358.60853333
26789,4337590.59066667
26790,5634356.99096667
26791,4170105.95386667
26792,5334035.4406
26793,4283317.50983333
26794,3725964.96623333
26795,4384481.92343333
26796,3799918.3192
26797,5370632.0826
26798,4640226.97146667
26799,3174190.99726667
26800,5460868.93563333
26801,4114397.08276667
26802,3444546.95576667
26803,2495479.3918
26804,3732631.2013
26805,3331485.99196667
26806,3418418.62933333
26807,4621587.47806667
26808,5211261.85996667
26809,4657913.32423333
26810,6085401.97093333
26811,2665594.3141
26812,5404692.1989
26813,3512030.22853333
26814,5079773.71093333
26815,3796025.96743333
26816,3609761.44666667
26817,3979865.97906667
26818,4196517.2922
26819,3061669.98523333
26820,5072556.90973334
26821,4461496.53776667
26822,3684249.7964
26823,5258172.49723333
26824,4204838.06663333
26825,4351562.45966666
26826,4041233.6253
26827,2965523.68806667
26828,4598509.41956666
26829,3886756.45626667
26830,4467204.10083333
26831,4416629.71683333
26832,3455080.46123333
26833,3196495.0252
26834,4424560.82616667
26835,5251017.63613333
26836,3866240.64526667
26837,4405233.5427
26838,3128684.52773333
26839,4705029.64106667
26840,4284805.3635
26841,3199230.14506667
26842,2400096.32923333
26843,3289016.78033333
26844,4712554.06313333
26845,4123627.60153333
26846,4188959.9084
26847,4307819.99613333
26848,4282377.8315
26849,4454460.41166667
26850,5319209.26776667
26851,5385952.9974
26852,4444865.9326
26853,4290951.8114
26854,4346555.62853333
26855,4232581.62373334
26856,4705508.27643334
26857,4147567.3012
26858,4048095.99156667
26859,4998855.87976667
26860,4520965.82283334
26861,5084670.33373333
26862,3276893.6607
26863,4275038.1386
26864,4091776.07496666
26865,4041625.9228
26866,3300502.55533333
26867,3665860.86813334
26868,5250292.63386666
26869,4088268.79153333
26870,3686439.15276667
26871,5314245.05686667
26872,5790987.62376667
26873,3935820.19613333
26874,4319444.8129
26875,4827602.3514
26876,3019297.05556667
26877,4617115.01853333
26878,5177469.5085
26879,4712318.89186666
26880,4416537.84236667
26881,4493178.19583333
26882,6025733.953
26883,4957302.3578
26884,3557740.99396666
26885,5678752.777
26886,5253329.07896667
26887,3433838.67543334
26888,3586836.24696667
26889,4167624.707
26890,5778917.30126667
26891,5155741.10583334
26892,5354000.1807
26893,5450978.59936667
26894,5288844.30403334
26895,4130152.106
26896,5631090.4477
26897,4350841.12083333
26898,4306454.18426667
26899,5940066.79986667
26900,4086934.88196667
26901,4288176.4136
26902,2618041.845
26903,4593303.28236667
26904,4411634.33273333
26905,4307526.4867
26906,5461185.15733333
26907,3681648.53836667
26908,4111954.67593333
26909,3710533.82523333
26910,4610931.04546667
26911,4496285.5619
26912,4670364.52796667
26913,4248165.66366666
26914,4879292.84606667
26915,4311255.04693333
26916,3664037.49446667
26917,4794644.34863333
26918,4242594.98543333
26919,4063373.72296667
26920,2400624.14893333
26921,4450475.49296667
26922,4976415.26846667
26923,4201705.25853333
26924,4550475.75456666
26925,5003305.17453334
26926,3443483.3767
26927,4498060.21696667
26928,4238658.97183333
26929,3511418.58943333
26930,2424093.35556667
26931,5559825.6841
26932,3409003.23616667
26933,2893198.30283333
26934,5143069.24733333
26935,5369118.66933333
26936,5153516.38413333
26937,2591929.6753
26938,4407254.48206666
26939,5497296.6435
26940,5174841.3706
26941,4783888.76726667
26942,4924688.2282
26943,3893049.65073333
26944,4119482.65713334
26945,3592114.3721
26946,3646726.57206666
26947,3333997.2112
26948,4395613.2781
26949,3238382.43753333
26950,4998630.6841
26951,3064799.83
26952,4926292.4533
26953,4686224.1731
26954,4987863.6809
26955,4513707.10743333
26956,5742511.38673333
26957,4344921.64573333
26958,3949743.9361
26959,4190931.67563333
26960,4839782.7915
26961,5142752.03376667
26962,5324710.06256667
26963,4343442.77866667
26964,5032196.50293333
26965,3803846.1104
26966,4059521.19866666
26967,5133597.37323333
26968,4213225.58253333
26969,3479183.3854
26970,4211231.34273333
26971,3703401.2643
26972,2779552.20116667
26973,3445459.55943333
26974,4226963.4991
26975,4764735.91466667
26976,4411606.62273333
26977,4471939.96143334
26978,4218232.7167
26979,5264490.56356667
26980,4305699.221
26981,3829385.71576667
26982,5081349.38116667
26983,4684575.0063
26984,4917197.96653333
26985,2488614.13603333
26986,4694445.7621
26987,5479385.56406667
26988,4217270.15133334
26989,4530532.6575
26990,4693364.22276667
26991,4714860.49283333
26992,4099401.6202
26993,3549240.1098
26994,5050936.31343333
26995,4146022.9814
26996,4351371.01203333
26997,4261177.80076667
26998,4479956.45716667
26999,3342521.0886
27000,4844049.53563333
27001,3883953.70286667
27002,4196363.89086667
27003,4991822.0242
27004,5209695.4984
27005,3351890.50866667
27006,3380538.13393333
27007,5840528.1959
27008,4571454.21696667
27009,4599758.13136667
27010,4221211.59793333
27011,5426615.22306667
27012,3378369.76413333
27013,5031675.35203333
27014,3655868.1131
27015,3290871.67083333
27016,5432026.24963333
27017,3436268.74196667
27018,6017894.72396667
27019,3864649.25796667
27020,3921395.26093333
27021,5560022.93793333
27022,3161960.12473333
27023,4520372.40756667
27024,5278690.2528
27025,4085622.84343333
27026,3749860.1757
27027,3273944.1941
27028,4446869.0323
27029,3306186.89983333
27030,5874898.78333333
27031,5126043.43466667
27032,4755963.17526667
27033,4837725.62473333
27034,4690418.4816
27035,4816958.00083333
27036,4465759.91146667
27037,5189972.52976667
27038,3249454.54513333
27039,5639432.48386667
27040,3442109.61193334
27041,3304237.6451
27042,4283784.5357
27043,3957304.3642
27044,4248769.92013334
27045,4615092.36313334
27046,5546460.19833333
27047,3397012.04606666
27048,5406444.25793333
27049,2664619.03643333
27050,4765895.6716
27051,4791192.7116
27052,3835932.6639
27053,4728428.90446667
27054,3193882.97873333
27055,4716196.75303333
27056,2680141.60463333
27057,5250341.14316667
27058,4874774.71686667
27059,3798987.06463334
27060,4123649.44393333
27061,4415681.24576667
27062,4469598.40653333
27063,4496907.6506
27064,4194036.00153333
27065,3561992.78506667
27066,4235053.06416667
27067,4883343.36306667
27068,4299657.88813333
27069,2524991.29183333
27070,3402310.1749
27071,4659682.10263333
27072,4056797.7301
27073,4716989.0857
27074,3908347.17456667
27075,3426556.60336667
27076,3766697.35353333
27077,3262562.4643
27078,5410010.86053333
27079,3112100.0702
27080,5354676.35276667
27081,4233811.07146667
27082,4986326.94543334
27083,3928100.99283333
27084,4461608.95206666
27085,4486532.20136667
27086,4535801.8175
27087,3951211.8104
27088,4940317.08436667
27089,4062603.5612
27090,3746828.41973333
27091,3784475.38653333
27092,4070470.50246667
27093,3166189.44663333
27094,4782663.7649
27095,3897593.8562
27096,4071943.10966667
27097,4841941.22796667
27098,4953628.53219999
27099,3948799.8422
27100,3681526.8327
27101,3292579.1418
27102,5475929.62753334
27103,4376361.1466
27104,4250626.8082
27105,5570448.2092
27106,4055601.92646667
27107,2425476.791
27108,5564496.0881
27109,5814155.1306
27110,3908532.3928
27111,3346251.78106667
27112,3650571.7782
27113,4478933.21456667
27114,3681297.0825
27115,4352490.5392
27116,5141315.64986666
27117,4543945.79573333
27118,3048826.78543333
27119,5218600.39836667
27120,3652485.28573333
27121,4280364.7283
27122,4581115.12096667
27123,4672842.19116667
27124,5100059.2574
27125,4462084.04833333
27126,4633061.37663333
27127,3699648.3016
27128,5327443.7316
27129,3417614.4044
27130,4588194.41386667
27131,4859642.2123
27132,3750453.49796667
27133,3274361.29043333
27134,4229013.44723333
27135,5131000.84573333
27136,4091751.62563333
27137,5635271.68256667
27138,4310161.24673333
27139,3675038.9158
27140,3792617.20753333
27141,4651353.1702
27142,3983058.85273333
27143,4432418.53806667
27144,4075616.57543333
27145,4843372.05746667
27146,4111920.9251
27147,3276498.20393333
27148,5465911.5069
27149,4873905.4427
27150,2581715.16453333
27151,5565683.6844
27152,5231107.8536
27153,6299087.99376667
27154,4213659.07876666
27155,3948476.08413333
27156,3910749.11013333
27157,5198495.86376667
27158,5017691.0293
27159,3067779.23916667
27160,4196537.95013333
27161,5040100.44063333
27162,2885528.40143333
27163,4270640.75746667
27164,4927802.07083333
27165,4193824.65536667
27166,4127598.5779
27167,5368161.5087
27168,4494943.7256
27169,5955804.27473334
27170,4181064.45916667
27171,4363431.17046666
27172,5068606.49013333
27173,4259907.58
27174,4193103.32766667
27175,4708811.01366667
27176,4086453.20406667
27177,4464058.93733333
27178,3550958.30286667
27179,4347613.82173333
27180,4233288.9831
27181,4524816.7819
27182,3655451.73893333
27183,3365180.10826667
27184,4586874.78033333
27185,5853160.47406666
27186,3992584.40296667
27187,3376497.52896667
27188,2644747.8361
27189,5207441.8879
27190,4831530.41353333
27191,4372423.0118
27192,4558735.8721
27193,3243441.8585
27194,5142195.8724
27195,4592314.0074
27196,4421768.07296667
27197,3231973.2458
27198,4578718.52806667
27199,4273504.30446666
27200,3023107.72076667
27201,3033531.3255
27202,5626838.78713334
27203,3962109.70443333
27204,3398927.5422
27205,4025449.8852
27206,4080751.85323333
27207,4184643.8451
27208,3473354.2374
27209,3915671.8051
27210,3698291.5468
27211,4297898.32573333
27212,3774438.18396667
27213,6156457.19043334
27214,2947316.31816667
27215,5955394.66706666
27216,4148139.27413333
27217,4596245.12443333
27218,4811190.58506666
27219,4314066.93403333
27220,5611335.63673333
27221,4616533.10053334
27222,4430494.46496667
27223,5034445.27786667
27224,2278276.54456667
27225,3472160.5865
27226,4447673.56676667
27227,5890754.43033334
27228,4713662.91333334
27229,3498215.81853333
27230,4152037.533
27231,3403437.0722
27232,5563006.67913334
27233,4620988.83043333
27234,2558553.29566667
27235,4181438.83473333
27236,3759004.9084
27237,4517030.87666667
27238,4696163.2106
27239,5686213.01273333
27240,5549888.72233334
27241,4675722.47123333
27242,4695502.7752
27243,4427522.419
27244,3607335.7635
27245,2927767.15333333
27246,4213149.38976667
27247,5504001.8117
27248,4366477.8482
27249,3914555.15483333
27250,4473647.82603333
27251,4104854.86666667
27252,5642542.89673334
27253,3875101.77346667
27254,4954532.04483333
27255,3704724.73446667
27256,4290789.527
27257,4113594.8359
27258,4820111.77276667
27259,4813326.75483333
27260,5255507.4493
27261,4329030.65476667
27262,5146308.81913333
27263,4397394.90196666
27264,4745873.78053334
27265,4343385.42623333
27266,3679216.258
27267,4693759.3546
27268,4256574.35693333
27269,3993207.99096667
27270,3148754.3906
27271,4428411.8517
27272,5000910.24333334
27273,5124431.67513333
27274,4677060.9578
27275,5507262.7708
27276,4044595.07766667
27277,4206573.67643333
27278,3451003.80646667
27279,4736288.5439
27280,4475105.81406667
27281,4178676.8644
27282,4179786.40046667
27283,3784095.91526667
27284,4905568.0259
27285,5492738.3026
27286,3861497.00096667
27287,4958652.2026
27288,5290773.71556667
27289,2538163.7792
27290,3914800.60996667
27291,5801250.15016667
27292,3445575.86326667
27293,5415603.47043333
27294,4848181.05046667
27295,3485400.78716667
27296,4570278.37976666
27297,3833685.27923334
27298,4639204.7586
27299,3114174.73356667
27300,4276003.41413333
27301,4593316.9965
27302,4755008.39993333
27303,4167251.1931
27304,5657760.30166667
27305,4577382.7936
27306,4448125.24753333
27307,3997852.3883
27308,3840294.23166667
27309,3238621.54263333
27310,3942130.0984
27311,5165679.3747
27312,2829620.9659
27313,4802664.99016667
27314,5043438.24486667
27315,2659582.67206667
27316,4939612.2049
27317,4166812.22813334
27318,4797483.2545
27319,4555473.8812
27320,3967655.8445
27321,4483849.53316666
27322,4295053.5486
27323,4657782.73186667
27324,3967346.82543334
27325,3636816.41463333
27326,4659606.68453333
27327,3210436.807
27328,5035701.74566667
27329,5751407.03216667
27330,4381332.5122
27331,2933917.51806667
27332,4459540.9209
27333,4822771.91803333
27334,3510472.82403333
27335,4073872.77976666
27336,4428276.5176
27337,4725122.39736667
27338,6074940.51813333
27339,4550760.329
27340,3129769.58456667
27341,4857042.45486667
27342,5023582.72533333
27343,5028767.57773333
27344,3161133.61833333
27345,4655886.0546
27346,3319061.29683333
27347,4408766.20526667
27348,4461782.9085
27349,3966232.688
27350,4386972.5541
27351,3587208.6588
27352,5068797.33016667
27353,4522135.49836667
27354,4566241.0832
27355,3317991.9167
27356,2849081.36543333
27357,5108729.0646
27358,3674742.48096667
27359,5398354.4954
27360,4486887.61666667
27361,4901438.88606667
27362,4655483.20543333
27363,5124100.58356667
27364,4440960.62723333
27365,4930830.91463334
27366,4811613.13116667
27367,4133156.72966667
27368,4952399.05616666
27369,4956704.46513334
27370,5155372.04553333
27371,5097496.2769
27372,3709185.0872
27373,4360751.71206667
27374,3542883.83266667
27375,4625110.66336667
27376,3629849.83946667
27377,4468826.58116667
27378,4991922.6999
27379,3289992.16313333
27380,4349277.27976667
27381,4135110.83473334
27382,4190136.16173333
27383,4406110.6172
27384,4163188.2499
27385,4525320.73873333
27386,3970887.9882
27387,4568156.62973333
27388,3941960.49936667
27389,5025384.2356
27390,2874442.33183333
27391,3234427.4052
27392,4691757.37853334
27393,3680754.59733333
27394,2831820.34363333
27395,4874596.82376667
27396,5168032.3377
27397,4061952.52136667
27398,5096214.48766667
27399,3816601.38206667
27400,4137271.3632
27401,3555594.83116667
27402,4040739.3335
27403,4710097.38443333
27404,5267487.84453333
27405,2534472.64756667
27406,4953914.03623333
27407,5524613.47696667
27408,3011693.2612
27409,3609238.6244
27410,4341208.62443333
27411,4293245.0851
27412,4459267.266
27413,4744497.1883
27414,4006166.90303333
27415,4890222.58346667
27416,3685159.11263333
27417,5878112.548
27418,4283717.13813333
27419,6012137.0562
27420,2883748.74896667
27421,4785886.33926667
27422,4665830.5316
27423,4720903.83246667
27424,5155972.37633333
27425,4216971.68943333
27426,4891033.91223333
27427,3890630.72096667
27428,3489915.7607
27429,4577345.96636667
27430,5121815.53
27431,4431952.8286
27432,5172658.8045
27433,4265077.5908
27434,4331155.98826667
27435,5078148.40976667
27436,4932782.92986667
27437,3852173.71583333
27438,4414582.61756667
27439,3582520.48793333
27440,4586804.92003333
27441,5333691.59766667
27442,4701712.9768
27443,5397449.21956667
27444,4609751.8957
27445,4101686.22366667
27446,4604672.17813333
27447,4322871.37013333
27448,4654140.41703333
27449,4352386.72533333
27450,3956774.77963333
27451,4944567.0665
27452,4244827.1372
27453,4424202.71376667
27454,4269384.89523333
27455,4138750.549
27456,4638707.01313333
27457,4528158.07636667
27458,3077707.5918
27459,3759907.04426667
27460,3275124.05613333
27461,4958359.19526667
27462,5894108.6023
27463,3278730.63586667
27464,4542266.449
27465,3622424.93953333
27466,5347430.12786667
27467,4651308.98316666
27468,3572488.40373333
27469,3146417.85346667
27470,4259394.5519
27471,5274505.42796666
27472,5338394.89716667
27473,4686500.646
27474,4597809.73376667
27475,2918326.6826
27476,4920792.66863333
27477,5465078.36616667
27478,3685107.8208
27479,5063629.29873334
27480,5114172.91246667
27481,5839813.8924
27482,4313284.8238
27483,5336583.22563334
27484,4632005.77523333
27485,4919044.80203333
27486,3682552.0777
27487,4734195.62783333
27488,4455990.84913333
27489,4729369.53503333
27490,4753547.39653333
27491,4522587.64566667
27492,3628955.84383333
27493,4105357.06016666
27494,3227997.7775
27495,3280993.1553
27496,5152128.08806667
27497,3487298.65503333
27498,4188238.9712
27499,5114346.98956667
27500,3425675.03676667
27501,4021851.58293333
27502,4660429.35453334
27503,5305001.27243334
27504,4280152.20696667
27505,3973836.6955
27506,3396553.88356667
27507,4426720.05123333
27508,3951437.09943333
27509,3948671.16323333
27510,5625003.95223333
27511,3475151.71486667
27512,3219845.72816667
27513,3679450.87196666
27514,4790490.6838
27515,4975556.3361
27516,6072296.32300001
27517,4016424.59106667
27518,4492529.18723333
27519,4480685.29326667
27520,3840176.86853333
27521,6173655.3986
27522,3511778.97993333
27523,3579741.34463333
27524,4144732.49633333
27525,4932576.0566
27526,3919731.40603333
27527,3424096.5734
27528,3093461.144
27529,2738644.05583333
27530,5017116.61873334
27531,3604940.99636667
27532,4380128.09783333
27533,5583063.89876667
27534,4602256.04903333
27535,4004865.56743333
27536,4553649.59093333
27537,3970999.09323333
27538,4078003.99103333
27539,5295682.41713334
27540,4965993.61536667
27541,3787687.68733333
27542,4817230.75893333
27543,4815281.94006667
27544,4961801.69873333
27545,5004310.86716667
27546,4803318.82366667
27547,2689851.6159
27548,3594481.16586667
27549,3885731.27246667
27550,3380510.05573333
27551,3315791.74813333
27552,4433205.6898
27553,4426933.84973333
27554,4616187.03716667
27555,4219431.62416666
27556,3345826.55116667
27557,4583017.30493333
27558,4724516.0275
27559,4540645.98773333
27560,5475315.28916667
27561,5673728.433
27562,3787252.83106667
27563,4202967.0136
27564,4592713.64793333
27565,3595282.1182
27566,3787687.68733333
27567,4577345.96636667
27568,5029309.07156667
27569,2382921.35936667
27570,3576979.14213333
27571,4100990.66783333
27572,4391079.3414
27573,5456587.01096667
27574,3873608.6656
27575,6018672.71156667
27576,5328303.13843333
27577,3872296.90953334
27578,4005150.91316667
27579,3031996.23453333
27580,3972915.33176666
27581,4255068.29026667
27582,4579515.40963334
27583,4498184.5849
27584,4791322.26483334
27585,4791517.6063
27586,4850973.3179
27587,4152886.7072
27588,4896866.2814
27589,3747575.722
27590,4593752.36203333
27591,4083736.06436666
27592,3543890.06246667
27593,4032095.25776667
27594,4240568.9068
27595,5534718.74063334
27596,4413232.82746667
27597,3645700.3127
27598,4040789.59586667
27599,5163179.8425
27600,5779968.15946667
27601,2791116.44373333
27602,5093453.87443334
27603,3577287.89816667
27604,4891622.51456667
27605,2679649.33343333
27606,4025510.2944
27607,4265289.60746667
27608,4231186.42686667
27609,4778408.6995
27610,3963631.39336667
27611,4622440.0257
27612,3781126.60713333
27613,3447235.1839
27614,4190458.18876667
27615,3097945.90843333
27616,5625148.55626667
27617,4898714.9645
27618,3736726.19436667
27619,5280090.00316667
27620,4234703.85643333
27621,3719393.6145
27622,5257451.73793333
27623,4079835.46843333
27624,4176777.52693333
27625,5587156.19506667
27626,3104876.36626667
27627,4554678.98883334
27628,5276839.11713333
27629,3095870.30193333
27630,3528347.2837
27631,3781300.66633333
27632,3682663.446
27633,4388598.74186667
27634,4951010.74093333
27635,5048597.37253333
27636,4182701.20336667
27637,4352490.5392
27638,4943136.76763334
27639,4916930.69556667
27640,5276973.1565
27641,4342441.08823333
27642,3634468.7497
27643,5333425.79823334
27644,4760627.7268
27645,3194761.38933333
27646,5447090.9984
27647,4827439.6297
27648,4193198.67066667
27649,4252512.14523334
27650,3653652.27683333
27651,4819461.7197
27652,2682040.02903333
27653,4913591.28426667
27654,5060839.16953333
27655,4556389.04223333
27656,5122999.7573
27657,4834005.55286667
27658,4239768.5786
27659,5235021.0176
27660,4006198.3063
27661,5027311.09646667
27662,4643064.00256666
27663,4488311.2265
27664,4249478.5066
27665,4325649.63043333
27666,3154830.67036667
27667,3132307.72183333
27668,3726228.3678
27669,3652860.03876667
27670,4038262.45083333
27671,3413672.93923333
27672,4604672.17813333
27673,4115229.1439
27674,3188197.16316667
27675,4224780.1169
27676,3421820.74266667
27677,3812341.2391
27678,4445553.61373333
27679,4567468.02456667
27680,2906579.77893333
27681,3445916.6985
27682,4294088.55116667
27683,3489535.87556667
27684,5324732.63673333
27685,4591415.9924
27686,5438740.0941
27687,4052584.9157
27688,5382665.0127
27689,4060211.20596667
27690,4613720.36973333
27691,5578930.92696667
27692,3782233.31573333
27693,4559776.67836667
27694,4696438.40716667
27695,4642902.78186667
27696,4806423.3238
27697,4061053.1143
27698,4649199.86533334
27699,3016777.40223333
27700,3965341.4405
27701,5771253.96433333
27702,4099629.0659
27703,4679488.9459
27704,4763597.53873333
27705,4365420.87263333
27706,4077031.44703333
27707,4983788.8149
27708,2684599.1403
27709,3388345.20903333
27710,5857467.6036
27711,6158664.01276667
27712,4913531.9853
27713,2513418.92183333
27714,4961405.97423333
27715,4635605.44513333
27716,4659199.4169
27717,4155190.05223333
27718,4913548.14133334
27719,5017732.90243333
27720,4238159.6157
27721,4542762.02
27722,4351224.93763333
27723,4173243.7373
27724,3302886.86953333
27725,4571643.1676
27726,3451003.80646667
27727,4289426.23363333
27728,3773161.35276667
27729,4544630.39503333
27730,4051084.6576
27731,3160272.73376666
27732,4414384.5162
27733,5808759.58743333
27734,4548136.20196667
27735,4589506.69493333
27736,4099364.28583333
27737,2855406.42993333
27738,4274597.9627
27739,2828501.74363333
27740,3996447.67506667
27741,4740690.60206667
27742,3585577.07103333
27743,4171133.88186666
27744,4056721.655
27745,4455344.4008
27746,5466698.87673333
27747,4130122.38496667
27748,5661382.85963334
27749,4776960.36066667
27750,4008760.88206667
27751,4894313.7532
27752,5252583.94866667
27753,4206708.1107
27754,2601473.83113333
27755,4996339.88466667
27756,4534541.79086667
27757,3924313.56793333
27758,3405428.9428
27759,5918595.5292
27760,3588402.42676667
27761,4720155.79296667
27762,4823847.48423333
27763,4490101.6619
27764,4836139.4844
27765,4582615.62853334
27766,4331675.12346666
27767,2978069.89826667
27768,3237846.36716667
27769,4270982.59433333
27770,4576528.71203333
27771,3189888.16783333
27772,5307287.95643333
27773,3600403.18206667
27774,4757461.07516667
27775,4010154.60043333
27776,3235646.16973333
27777,3844996.7566
27778,4678769.56
27779,5101005.24226667
27780,4218324.51143333
27781,4168582.54943333
27782,3509750.7356
27783,5113503.26336667
27784,4435304.7439
27785,3760549.3303
27786,3239753.0315
27787,3532989.5324
27788,4031802.56763333
27789,4925530.22223333
27790,4361883.47923333
27791,4503960.7341
27792,5578805.89903334
